id,doctor_id,rep_id,visit_date,visit_time,day_of_week,status,duration_minutes,report_text
d7443056-1bd6-4a9a-88cf-0d3d1294a058,afbe9fb6-a5b0-4bbb-bf35-a1da889cc302,REP-003,2026-02-11,12:45,2,Success,15,"Короткий визит. Богдана Е.П. был занят, но удалось обсудить Сингуляр. положительно отнёсся к препарату. В следующий раз принести сравнительные таблицы."
67de23c7-1342-44c0-a25b-e983f1aee9de,afbe9fb6-a5b0-4bbb-bf35-a1da889cc302,REP-003,2026-02-16,09:00,0,Success,18,Визит к Богдана Е.П.. Детейлинг Беродуал. готов попробовать назначить. Договорились: предоставить результаты последних КИ.
33b3fcbc-4c0c-40ab-be9f-441e7d89e9e8,afbe9fb6-a5b0-4bbb-bf35-a1da889cc302,REP-003,2026-02-19,14:15,3,Moved,15,
4c6428c5-1d70-4394-875d-9dd258181e52,afbe9fb6-a5b0-4bbb-bf35-a1da889cc302,REP-003,2026-02-23,10:45,0,Success,5,Плановый визит. Богдана Е.П. заинтересован в Беродуал. уже назначает аналог конкурента. Передал буклет с результатами исследования.
43c2a1a2-b2a1-424e-a9b3-d32706b6d791,afbe9fb6-a5b0-4bbb-bf35-a1da889cc302,REP-003,2026-03-12,15:45,3,Moved,10,
edd91e4e-4421-4ff5-b1cd-18ec60be0193,17b69d30-baee-4402-89c4-fb71e2bca017,REP-003,2025-05-06,14:30,1,Success,15,Гусев А.С. выслушал презентацию по Аторис. положительно отнёсся к препарату. Основное возражение: недостаточно клинических данных. В следующий раз принести сравнительные таблицы.
aa3f0a13-d050-4ca8-bc57-cbf3d33396e1,17b69d30-baee-4402-89c4-fb71e2bca017,REP-003,2025-05-16,15:00,4,Success,35,"Встреча с Гусев А.С.. Презентовал Аторис. попросил доп. исследования. Врач упомянул, что использует Престариум. Передал буклет с результатами исследования."
3b32d5e6-4c88-4b91-b4cf-282883d8c893,17b69d30-baee-4402-89c4-fb71e2bca017,REP-003,2025-06-16,10:45,0,Success,6,"Короткий визит. Гусев А.С. был занят, но удалось обсудить Тарка. попросил доп. исследования. Оставил 2 упаковки образцов."
b4328b07-9d39-4f15-8975-bcf20f9be9da,17b69d30-baee-4402-89c4-fb71e2bca017,REP-003,2025-07-14,13:15,0,Success,21,Плановый визит. Гусев А.С. заинтересован в Тарка. задал много вопросов по побочным эффектам.
913131ab-a4fe-4b8b-acac-a8a7861ef056,17b69d30-baee-4402-89c4-fb71e2bca017,REP-003,2025-09-15,09:30,0,Success,18,Плановый визит. Гусев А.С. заинтересован в Лориста. нейтрально воспринял информацию. Оставил 2 упаковки образцов.
29233d8b-4a4c-4f9d-9af9-6d3643d16e73,17b69d30-baee-4402-89c4-fb71e2bca017,REP-003,2025-09-25,12:45,3,Success,14,Плановый визит. Гусев А.С. заинтересован в Лориста. нейтрально воспринял информацию. Оставил 2 упаковки образцов.
5b9f5646-a20e-4a35-9945-e1141ee5c868,17b69d30-baee-4402-89c4-fb71e2bca017,REP-003,2025-10-22,14:30,2,Success,23,"Гусев А.С. выслушал презентацию по Аторис. задал много вопросов по побочным эффектам. Основное возражение: побочные эффекты (ЖКТ). Присутствовала медсестра, тоже заинтересовалась."
d30a5f6e-16e2-4eb8-9a84-c5475920aef3,17b69d30-baee-4402-89c4-fb71e2bca017,REP-003,2025-11-28,16:45,4,Cancelled,0,
d1eb06d0-8a56-4ff7-b7a3-f5c6874bd45e,17b69d30-baee-4402-89c4-fb71e2bca017,REP-003,2026-02-24,13:00,1,Success,7,Гусев А.С. выслушал презентацию по Аторис. нейтрально воспринял информацию. Основное возражение: предпочитает оригинальный препарат. Передал буклет с результатами исследования.
d7f07d76-28b6-4f69-9ab7-a9dbe09a1057,17b69d30-baee-4402-89c4-fb71e2bca017,REP-003,2026-03-24,15:15,1,Success,17,Визит к Гусев А.С.. Детейлинг Лориста. попросил доп. исследования. Договорились: назначить 3 пациентам в течение месяца.
44fc45e4-e619-4e20-acec-eb8ae956c53a,07099c43-cef7-40ce-9228-d0f97a7dda0d,REP-003,2025-05-15,13:00,3,Success,24,"Короткий визит. Ковалёв А.С. был занят, но удалось обсудить Сингуляр. скептически отнёсся. Врач спешил на обход, визит был коротким."
de2a411a-e7e9-444d-b6b9-1ea1367672f5,07099c43-cef7-40ce-9228-d0f97a7dda0d,REP-003,2025-06-13,09:00,4,Success,28,Ковалёв А.С. выслушал презентацию по Беродуал. готов попробовать назначить. Основное возражение: предпочитает оригинальный препарат. В следующий раз принести сравнительные таблицы.
55c49198-d760-43c4-8f65-ffed094826eb,07099c43-cef7-40ce-9228-d0f97a7dda0d,REP-003,2025-07-01,10:00,1,Success,11,Плановый визит. Ковалёв А.С. заинтересован в Беродуал. положительно отнёсся к препарату. Передал буклет с результатами исследования.
2cddbdbd-42af-4b32-8abe-949b73e797ec,07099c43-cef7-40ce-9228-d0f97a7dda0d,REP-003,2025-07-25,11:00,4,Success,24,Визит к Ковалёв А.С.. Обсудили применение Форадил при бронхиальной астмы. Врач попросил доп. исследования. Передал буклет с результатами исследования.
84ca9675-c780-48e8-951c-3298614e83a5,07099c43-cef7-40ce-9228-d0f97a7dda0d,REP-003,2025-09-29,13:45,0,Success,28,"Ковалёв А.С. выслушал презентацию по Сингуляр. нейтрально воспринял информацию. Основное возражение: недостаточно клинических данных. Врач спешил на обход, визит был коротким."
c3195b1b-b0f5-4d61-bd7a-edfe7c16844e,07099c43-cef7-40ce-9228-d0f97a7dda0d,REP-003,2025-10-31,14:30,4,Success,14,Плановый визит. Ковалёв А.С. заинтересован в Беродуал. положительно отнёсся к препарату. В следующий раз принести сравнительные таблицы.
02b0b4e2-47e8-4c46-8647-01d44a45991d,07099c43-cef7-40ce-9228-d0f97a7dda0d,REP-003,2025-12-05,12:00,4,Success,14,Визит к Ковалёв А.С.. Детейлинг Сингуляр. готов попробовать назначить. Договорились: повторный визит через 2 недели.
7ce5b749-e9d5-4e71-8565-44932f8ec92f,07099c43-cef7-40ce-9228-d0f97a7dda0d,REP-003,2025-12-29,15:45,0,Cancelled,0,
99c2bca3-6215-4ae2-b58e-39104fa4cc4a,07099c43-cef7-40ce-9228-d0f97a7dda0d,REP-003,2026-02-03,14:45,1,Cancelled,0,
bac2eee5-90ac-4e75-83c1-8b7357111768,5f9bda0f-7e64-4b2c-9bbd-56922c02679f,REP-003,2025-04-08,16:30,1,Success,30,"Встреча с Кузьмин К.Б.. Презентовал Омез. скептически отнёсся. Врач упомянул, что использует Париет. Врач спешил на обход, визит был коротким."
921bee3d-aee8-4d92-826b-7f7bb695eb50,5f9bda0f-7e64-4b2c-9bbd-56922c02679f,REP-003,2025-04-25,13:15,4,Cancelled,0,
b7f5d8ab-fa15-4a54-b1f2-b40449e4ddca,5f9bda0f-7e64-4b2c-9bbd-56922c02679f,REP-003,2025-05-06,15:30,1,Success,23,Визит к Кузьмин К.Б.. Обсудили применение Ранитидин при ГЭРБ. Врач задал много вопросов по побочным эффектам. Врач попросил визитку.
f0a5681e-9979-4950-9778-1e569c134a95,5f9bda0f-7e64-4b2c-9bbd-56922c02679f,REP-003,2025-07-08,12:45,1,Success,25,Визит к Кузьмин К.Б.. Обсудили применение Ранитидин при СРК. Врач скептически отнёсся. В следующий раз принести сравнительные таблицы.
d47756ad-2d74-4f76-bc15-6b43b8a0b809,5f9bda0f-7e64-4b2c-9bbd-56922c02679f,REP-003,2025-09-11,11:00,3,Success,19,Кузьмин К.Б. выслушал презентацию по Ранитидин. задал много вопросов по побочным эффектам. Основное возражение: высокая цена для пациентов. В следующий раз принести сравнительные таблицы.
b228c8df-36fe-4230-9a20-c0f89482c888,5f9bda0f-7e64-4b2c-9bbd-56922c02679f,REP-003,2025-09-24,14:00,2,Moved,12,
d0322ed8-70e8-44c4-9b0c-a9c037b31f31,5f9bda0f-7e64-4b2c-9bbd-56922c02679f,REP-003,2025-09-25,10:00,3,Cancelled,0,
33b19ebe-ca36-4db7-958b-a6cc97d8f774,5f9bda0f-7e64-4b2c-9bbd-56922c02679f,REP-003,2025-10-20,11:30,0,Cancelled,0,
8a782e90-1e5e-4453-97cb-204b46f0397c,5f9bda0f-7e64-4b2c-9bbd-56922c02679f,REP-003,2025-11-07,10:00,4,Moved,3,
7029a5d3-7ccd-4f82-bf93-657d02bf7a65,5f9bda0f-7e64-4b2c-9bbd-56922c02679f,REP-003,2025-11-26,16:00,2,Success,27,"Встреча с Кузьмин К.Б.. Презентовал Де-Нол. уже назначает аналог конкурента. Врач упомянул, что использует Нексиум. Врач попросил визитку."
d82b7bec-4837-4d75-a8af-681b9b940482,5f9bda0f-7e64-4b2c-9bbd-56922c02679f,REP-003,2025-12-05,14:30,4,Success,22,Визит к Кузьмин К.Б.. Обсудили применение Де-Нол при ГЭРБ. Врач выразил заинтересованность. В следующий раз принести сравнительные таблицы.
acc776de-1151-4af8-b42e-afc2d139b345,5f9bda0f-7e64-4b2c-9bbd-56922c02679f,REP-003,2025-12-10,12:30,2,Success,12,Визит к Кузьмин К.Б.. Детейлинг Омез. задал много вопросов по побочным эффектам. Договорились: предоставить результаты последних КИ.
07037b5b-6d6e-40b3-8ae7-47ab39827c44,5f9bda0f-7e64-4b2c-9bbd-56922c02679f,REP-003,2026-01-02,16:00,4,Success,20,"Короткий визит. Кузьмин К.Б. был занят, но удалось обсудить Омез. уже назначает аналог конкурента. Врач спешил на обход, визит был коротким."
ef762d89-0b79-4054-bd0b-4531f87ded0e,5f9bda0f-7e64-4b2c-9bbd-56922c02679f,REP-003,2026-01-30,12:15,4,Cancelled,0,
931465ad-6eab-4ebb-b843-4933acb04d30,dadcf7c9-149f-41eb-bebc-e8e23ae7d19e,REP-003,2025-04-11,15:30,4,Success,13,Плановый визит. Козла В.В. заинтересован в Супракс. уже назначает аналог конкурента.
92e6b0ed-910a-4820-abdc-7024188e3934,dadcf7c9-149f-41eb-bebc-e8e23ae7d19e,REP-003,2025-05-22,10:00,3,Success,5,Козла В.В. выслушал презентацию по Супракс. попросил доп. исследования. Основное возражение: высокая цена для пациентов.
889d1ba8-f908-448e-be4e-ad88e8295dff,dadcf7c9-149f-41eb-bebc-e8e23ae7d19e,REP-003,2025-06-21,13:00,5,Success,10,"Встреча с Козла В.В.. Презентовал Лориста. задал много вопросов по побочным эффектам. Врач упомянул, что использует Нолипрел."
f2ff085f-3ea3-42de-85ff-56821a5cddee,dadcf7c9-149f-41eb-bebc-e8e23ae7d19e,REP-003,2025-06-30,11:15,0,Success,21,Плановый визит. Козла В.В. заинтересован в Аторис. попросил доп. исследования. Передал буклет с результатами исследования.
105e440f-0d2e-4259-ace7-3d4b4d62a8c6,dadcf7c9-149f-41eb-bebc-e8e23ae7d19e,REP-003,2025-07-17,14:00,3,Success,11,"Плановый визит. Козла В.В. заинтересован в Лориста. выразил заинтересованность. Присутствовала медсестра, тоже заинтересовалась."
1cc70f69-0867-4066-a882-c80fd1592a9b,dadcf7c9-149f-41eb-bebc-e8e23ae7d19e,REP-003,2025-08-12,11:00,1,Success,25,"Козла В.В. выслушал презентацию по Аторис. скептически отнёсся. Основное возражение: предпочитает оригинальный препарат. Врач спешил на обход, визит был коротким."
2be8fd7e-5b2a-4b7b-959e-6406b48b6cae,dadcf7c9-149f-41eb-bebc-e8e23ae7d19e,REP-003,2025-10-13,10:00,0,Success,20,Визит к Козла В.В.. Обсудили применение Супракс при ОРВИ. Врач уже назначает аналог конкурента. Оставил 2 упаковки образцов.
43b75599-da37-40dc-ab6c-865258f2c9be,dadcf7c9-149f-41eb-bebc-e8e23ae7d19e,REP-003,2026-03-23,12:15,0,Success,28,"Короткий визит. Козла В.В. был занят, но удалось обсудить Супракс. скептически отнёсся. Передал буклет с результатами исследования."
1943d687-7d0c-4c86-a977-5e0a70a0878f,a0c7487c-9078-4706-9ded-f18d2894d489,REP-003,2025-04-21,15:45,0,Success,12,Киселёв И.П. выслушал презентацию по Лориста. нейтрально воспринял информацию. Основное возражение: недостаточно клинических данных. В следующий раз принести сравнительные таблицы.
7959787b-3b72-449c-bd12-b71022a02549,a0c7487c-9078-4706-9ded-f18d2894d489,REP-003,2025-05-15,10:00,3,Success,24,"Встреча с Киселёв И.П.. Презентовал Тарка. уже назначает аналог конкурента. Врач упомянул, что использует Престариум. Передал буклет с результатами исследования."
43c7a71c-a7e8-43f2-bf43-a6951579b83c,a0c7487c-9078-4706-9ded-f18d2894d489,REP-003,2025-05-30,13:30,4,Cancelled,0,
db7d497a-c3e0-4a5f-93a4-b8065ec9af9b,a0c7487c-9078-4706-9ded-f18d2894d489,REP-003,2025-06-23,13:00,0,Success,12,"Короткий визит. Киселёв И.П. был занят, но удалось обсудить Тарка. нейтрально воспринял информацию. Передал буклет с результатами исследования."
f1481dc8-5c97-496f-ac68-a19532af36b1,a0c7487c-9078-4706-9ded-f18d2894d489,REP-003,2025-06-26,10:15,3,Success,15,"Встреча с Киселёв И.П.. Презентовал Тарка. положительно отнёсся к препарату. Врач упомянул, что использует Конкор. В следующий раз принести сравнительные таблицы."
8c73f255-079b-4722-9728-f66ad94a1d7d,a0c7487c-9078-4706-9ded-f18d2894d489,REP-003,2025-09-25,11:15,3,Success,15,Плановый визит. Киселёв И.П. заинтересован в Лориста. выразил заинтересованность.
cf757379-6c17-4c87-a1a4-4d96c7e7d24d,a0c7487c-9078-4706-9ded-f18d2894d489,REP-003,2025-10-22,14:30,2,Success,14,Визит к Киселёв И.П.. Детейлинг Тарка. попросил доп. исследования. Договорились: организовать круглый стол для коллег.
f9fd3862-2193-4cb1-943a-b58f1a4ac1a4,a0c7487c-9078-4706-9ded-f18d2894d489,REP-003,2025-10-30,09:30,3,Success,15,"Короткий визит. Киселёв И.П. был занят, но удалось обсудить Тарка. нейтрально воспринял информацию. Передал буклет с результатами исследования."
5003efd5-8d00-4f57-bf16-191591352ba7,a0c7487c-9078-4706-9ded-f18d2894d489,REP-003,2025-12-08,11:30,0,Cancelled,0,
b8d2a252-8fd9-439b-a719-5afd13f4de8d,a0c7487c-9078-4706-9ded-f18d2894d489,REP-003,2025-12-16,11:45,1,Success,25,"Встреча с Киселёв И.П.. Презентовал Тарка. выразил заинтересованность. Врач упомянул, что использует Липримар. Оставил 2 упаковки образцов."
4511add1-0531-47c4-b202-957de7ad5b23,a0c7487c-9078-4706-9ded-f18d2894d489,REP-003,2025-12-23,10:45,1,Cancelled,0,
fbc639e0-9cd1-49df-a7d9-1b012052d0ae,a0c7487c-9078-4706-9ded-f18d2894d489,REP-003,2026-02-19,11:30,3,Success,21,Плановый визит. Киселёв И.П. заинтересован в Лориста. попросил доп. исследования. Врач попросил визитку.
181ff45c-2451-4e58-90fa-d0acaf741854,a0c7487c-9078-4706-9ded-f18d2894d489,REP-003,2026-03-11,14:15,2,Success,16,"Плановый визит. Киселёв И.П. заинтересован в Аторис. попросил доп. исследования. Врач спешил на обход, визит был коротким."
3b2e1515-768a-4702-b09c-8a9d7a333fea,a0c7487c-9078-4706-9ded-f18d2894d489,REP-003,2026-03-13,13:45,4,Success,18,Киселёв И.П. выслушал презентацию по Тарка. готов попробовать назначить. Основное возражение: нет в формуляре больницы.
947b3ed6-2493-4d3c-a2b6-2672187be4b8,3bc26912-eff9-491c-be2f-e38acd9956b4,REP-003,2025-12-10,13:00,2,Cancelled,0,
ca2e3545-7e15-4ead-a163-d9e70f981b7c,3bc26912-eff9-491c-be2f-e38acd9956b4,REP-003,2026-02-06,15:00,4,Success,30,Плановый визит. Васильа Т.П. заинтересован в Беродуал. нейтрально воспринял информацию.
348afa5e-4e8b-4436-bde4-d6777f66f24c,afc62eca-c9b6-4335-b46f-67ca8237c071,REP-003,2025-04-14,15:00,0,Success,18,Волка А.Д. выслушал презентацию по Тарка. уже назначает аналог конкурента. Основное возражение: пациенты привыкли к другому препарату.
102cde5f-fb14-46db-a011-db17b2a924fd,afc62eca-c9b6-4335-b46f-67ca8237c071,REP-003,2025-05-13,16:00,1,Success,8,"Короткий визит. Волка А.Д. был занят, но удалось обсудить Лориста. задал много вопросов по побочным эффектам. Присутствовала медсестра, тоже заинтересовалась."
58443565-6802-4a2b-b7ff-609481d20160,afc62eca-c9b6-4335-b46f-67ca8237c071,REP-003,2025-05-15,12:30,3,Success,27,"Встреча с Волка А.Д.. Презентовал Тарка. задал много вопросов по побочным эффектам. Врач упомянул, что использует Конкор."
cebeddd3-74c2-42a6-ab13-b9244feb63ed,afc62eca-c9b6-4335-b46f-67ca8237c071,REP-003,2025-06-13,14:45,4,Success,28,Плановый визит. Волка А.Д. заинтересован в Лориста. выразил заинтересованность.
7185059a-5435-4f22-93bc-274e9f22af52,afc62eca-c9b6-4335-b46f-67ca8237c071,REP-003,2025-06-16,15:00,0,Moved,2,
d7c3e30b-be30-4e6b-a2e1-668afd277f4f,afc62eca-c9b6-4335-b46f-67ca8237c071,REP-003,2025-06-19,12:45,3,Success,20,"Встреча с Волка А.Д.. Презентовал Аторис. положительно отнёсся к препарату. Врач упомянул, что использует Престариум. Присутствовала медсестра, тоже заинтересовалась."
3b39b752-5a5d-4ba4-b901-f3767ed4907b,afc62eca-c9b6-4335-b46f-67ca8237c071,REP-003,2025-07-02,09:45,2,Success,11,"Встреча с Волка А.Д.. Презентовал Аторис. положительно отнёсся к препарату. Врач упомянул, что использует Валз. В следующий раз принести сравнительные таблицы."
0f5e015e-f966-4385-9037-0f12327e126a,afc62eca-c9b6-4335-b46f-67ca8237c071,REP-003,2025-08-06,10:30,2,Success,31,Визит к Волка А.Д.. Детейлинг Тарка. готов попробовать назначить. Договорились: предоставить результаты последних КИ.
edb080e0-dff4-4dec-a072-d02cd675b7d2,afc62eca-c9b6-4335-b46f-67ca8237c071,REP-003,2025-08-21,14:45,3,Cancelled,0,
a46deaf7-995c-429d-8667-7f0dba14b340,afc62eca-c9b6-4335-b46f-67ca8237c071,REP-003,2025-08-26,16:15,1,Success,21,"Короткий визит. Волка А.Д. был занят, но удалось обсудить Тарка. готов попробовать назначить. Врач спешил на обход, визит был коротким."
d990ff05-2096-4858-9605-d18c999a3652,afc62eca-c9b6-4335-b46f-67ca8237c071,REP-003,2025-09-18,09:15,3,Cancelled,0,
7d244c4e-3fa7-4888-92e5-515025ba4a6d,afc62eca-c9b6-4335-b46f-67ca8237c071,REP-003,2025-09-26,10:45,4,Success,14,Волка А.Д. выслушал презентацию по Лориста. скептически отнёсся. Основное возражение: нет в формуляре больницы. В следующий раз принести сравнительные таблицы.
6ba6a097-ea37-4176-936a-cb607b3df599,afc62eca-c9b6-4335-b46f-67ca8237c071,REP-003,2025-11-27,11:00,3,Success,6,"Встреча с Волка А.Д.. Презентовал Лориста. готов попробовать назначить. Врач упомянул, что использует Валз."
bf2a6d9e-d059-4792-8d64-dd4b2172417b,afc62eca-c9b6-4335-b46f-67ca8237c071,REP-003,2025-12-08,10:00,0,Cancelled,0,
a5caffcd-6c9d-4382-9f82-c54fb12a1cac,afc62eca-c9b6-4335-b46f-67ca8237c071,REP-003,2025-12-26,14:00,4,Moved,8,
04beb680-3922-4810-9705-7436481f4343,afc62eca-c9b6-4335-b46f-67ca8237c071,REP-003,2026-03-20,15:45,4,Success,24,Волка А.Д. выслушал презентацию по Лориста. задал много вопросов по побочным эффектам. Основное возражение: предпочитает оригинальный препарат. Передал буклет с результатами исследования.
22bdf93c-fdf9-4e84-a7ff-9bb200bfc618,06487404-fde8-4d1f-b437-6959784b989a,REP-003,2025-05-15,15:15,3,Success,5,Орла В.А. выслушал презентацию по Лориста. готов попробовать назначить. Основное возражение: пациенты привыкли к другому препарату. Врач попросил визитку.
6c8750eb-d428-4ed5-94d5-9324860e4779,06487404-fde8-4d1f-b437-6959784b989a,REP-003,2025-06-23,11:45,0,Success,23,Плановый визит. Орла В.А. заинтересован в Аторис. выразил заинтересованность.
616a1252-3e57-4e0e-bdc4-af64aefbdddd,06487404-fde8-4d1f-b437-6959784b989a,REP-003,2025-10-02,14:00,3,Cancelled,0,
00a5be00-19c9-4063-9b6a-ae4c064a9b62,06487404-fde8-4d1f-b437-6959784b989a,REP-003,2025-11-18,11:30,1,Success,35,Визит к Орла В.А.. Детейлинг Лориста. положительно отнёсся к препарату. Договорились: назначить 3 пациентам в течение месяца.
ba1d2eca-5663-4939-be2a-0ef27edbfda1,06487404-fde8-4d1f-b437-6959784b989a,REP-003,2026-01-27,11:00,1,Success,15,Плановый визит. Орла В.А. заинтересован в Супракс. положительно отнёсся к препарату. Оставил 2 упаковки образцов.
2682a2d1-14fd-4ae9-a2a5-3911e539a543,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-03-27,10:15,3,Success,10,"Визит к Козла В.П.. Обсудили применение Ранитидин при язвенной болезни. Врач попросил доп. исследования. Врач спешил на обход, визит был коротким."
70a2eb28-ccab-4fd7-9a92-34550acae325,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-04-08,10:30,1,Success,5,Визит к Козла В.П.. Детейлинг Ранитидин. попросил доп. исследования. Договорились: повторный визит через 2 недели.
8443b5bc-f8ac-4c92-b82f-c87794ea6c11,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-04-29,15:30,1,Success,34,"Короткий визит. Козла В.П. был занят, но удалось обсудить Омез. задал много вопросов по побочным эффектам. Оставил 2 упаковки образцов."
42224656-4245-48d1-be95-0d32392444e3,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-05-29,13:30,3,Success,21,Визит к Козла В.П.. Детейлинг Де-Нол. нейтрально воспринял информацию. Договорились: оставить образцы и буклеты.
47c68f0c-3dca-4661-be6c-80a87e8af035,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-06-03,15:00,1,Success,10,Визит к Козла В.П.. Обсудили применение Ранитидин при СРК. Врач готов попробовать назначить. Оставил 2 упаковки образцов.
010c448d-f48c-4331-96d0-7f6801ab9656,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-06-06,14:45,4,Success,18,Козла В.П. выслушал презентацию по Де-Нол. попросил доп. исследования. Основное возражение: пациенты привыкли к другому препарату. Передал буклет с результатами исследования.
a9d47c1e-dfc3-4576-b3db-deb7aa1114c6,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-06-13,15:00,4,Success,17,Визит к Козла В.П.. Обсудили применение Ранитидин при язвенной болезни. Врач нейтрально воспринял информацию. Передал буклет с результатами исследования.
0c64a566-c9d9-4930-88d6-b3a0b57958e8,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-07-30,15:45,2,Success,11,Плановый визит. Козла В.П. заинтересован в Де-Нол. попросил доп. исследования. Врач попросил визитку.
719272c5-69c3-404b-aa13-deb5d1dcb19a,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-08-04,14:15,0,Success,25,Козла В.П. выслушал презентацию по Омез. положительно отнёсся к препарату. Основное возражение: побочные эффекты (ЖКТ). В следующий раз принести сравнительные таблицы.
e47649bb-78d3-472f-8a8b-ef529a43f56c,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-08-13,13:00,2,Success,5,"Плановый визит. Козла В.П. заинтересован в Ранитидин. выразил заинтересованность. Врач спешил на обход, визит был коротким."
9d09b245-c092-43ce-950a-8a0469076185,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-08-22,15:30,4,Success,33,"Короткий визит. Козла В.П. был занят, но удалось обсудить Омез. попросил доп. исследования. В следующий раз принести сравнительные таблицы."
44a2e70c-e37d-447e-93bd-1e22de5b73f7,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-08-29,14:30,4,Success,25,Визит к Козла В.П.. Детейлинг Де-Нол. скептически отнёсся. Договорились: организовать круглый стол для коллег.
6a26db9f-bbd4-4d00-b2b9-2f407cbcff59,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-09-16,16:00,1,Moved,10,
7fa178d5-50c0-4c19-b1f5-967617a9bec7,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-09-18,11:30,3,Success,20,"Плановый визит. Козла В.П. заинтересован в Де-Нол. уже назначает аналог конкурента. Врач спешил на обход, визит был коротким."
b90a0178-e0bd-47d7-9470-669fe9feb9a7,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-09-23,14:30,1,Success,24,Козла В.П. выслушал презентацию по Де-Нол. попросил доп. исследования. Основное возражение: высокая цена для пациентов.
501996b2-52b0-488a-8567-c2802f59f309,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-10-10,16:15,4,Success,22,Козла В.П. выслушал презентацию по Омез. нейтрально воспринял информацию. Основное возражение: нет в формуляре больницы. В следующий раз принести сравнительные таблицы.
a9903e8b-1f9c-4dea-8b29-b4829ed6e4d1,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-10-17,10:30,4,Success,22,Визит к Козла В.П.. Обсудили применение Де-Нол при СРК. Врач положительно отнёсся к препарату. Врач попросил визитку.
3616be01-0170-4a00-bdc6-b671d6e33818,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-10-28,15:30,1,Cancelled,0,
65e6ad9e-8671-454e-bb52-67d85e7dc40b,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-10-30,12:00,3,Success,19,Плановый визит. Козла В.П. заинтересован в Ранитидин. положительно отнёсся к препарату. В следующий раз принести сравнительные таблицы.
437d2878-3478-42f9-97ce-e5fe45f3ea8e,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-11-19,11:45,2,Moved,14,
28d3acfa-4e3c-4e84-98b1-da821f82fa80,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2025-12-26,12:00,4,Moved,12,
626c3821-cdef-4802-b0b5-6ae524f22a81,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2026-01-19,12:45,0,Moved,3,
d35f50b1-c527-4b05-b434-d8aa46aa056f,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2026-01-29,13:15,3,Success,6,"Визит к Козла В.П.. Обсудили применение Де-Нол при ГЭРБ. Врач скептически отнёсся. Присутствовала медсестра, тоже заинтересовалась."
596248b5-14e7-4b4a-a1db-e3c2b56ae4d1,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2026-02-09,11:45,0,Success,5,"Визит к Козла В.П.. Обсудили применение Омез при язвенной болезни. Врач скептически отнёсся. Присутствовала медсестра, тоже заинтересовалась."
c9d47b6c-11aa-4084-b734-67a26b0fc93a,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2026-02-11,11:45,2,Success,17,Козла В.П. выслушал презентацию по Омез. положительно отнёсся к препарату. Основное возражение: высокая цена для пациентов. Передал буклет с результатами исследования.
d1d62f07-5e16-44dd-aab6-58e2db39e48a,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2026-02-12,15:30,3,Success,26,Визит к Козла В.П.. Обсудили применение Омез при язвенной болезни. Врач скептически отнёсся.
096e86f3-db5d-41c8-8c00-95043ba9ed89,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2026-02-19,11:30,3,Success,20,"Короткий визит. Козла В.П. был занят, но удалось обсудить Омез. задал много вопросов по побочным эффектам. Присутствовала медсестра, тоже заинтересовалась."
7a64591f-b971-4fbf-992b-e2a132f28b37,16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,REP-003,2026-02-24,11:15,1,Moved,3,
